album_id	name	billboard	artists	popularity	total_tracks	album_type	image_url
2D0Hi3Jj6RFnpWDcSa0Otu	Youngblood (Deluxe)	Youngblood	{'5Rl15oVamLq7FbSb0NNBNy': '5 Seconds of Summer'}	84	16	album	https://i.scdn.co/image/6e6d631b0dcc2e9dc5ea7a0de0f0cf5bd813bbcf
40GMAhriYJRO1rsY4YdrZb	Views	Views	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	85	20	album	https://i.scdn.co/image/0605b8e1943dae273a594eb5ae35c7422e491eb3
5L0e8X6Mf9lfjs2miK2WUB	From A Room: Volume 1	From A Room: Volume 1	{'4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'}	72	9	album	https://i.scdn.co/image/28ab200bc2d50883e27d193039324c37e2500de8
214f4uAY0p2KgY7Fl4fBgk	LIFE'S A TRIP	Life's A Trip	{'6Xgp2XMz1fhVYe7i6yNAax': 'Trippie Redd'}	80	14	album	https://i.scdn.co/image/074b34cfe9dca4abd7bb79a874b91c13559e9c34
3q6Bz38jmqRDkXI7j5Hb9Y	Greatest Hits	Greatest Hits	{'4tX2TplrkIP4v05BNC903e': 'Tom Petty and the Heartbreakers'}	68	18	compilation	https://i.scdn.co/image/315e03654c1295b67fb957316c614150e0f1c606
4w5Jvreahp3yvLqc4vCr9I	Life Changes	Life Changes	{'6x2LnllRG5uGarZMsD4iO8': 'Thomas Rhett'}	77	14	album	https://i.scdn.co/image/51a368717817d435973ee45a98c333318cc16852
6nxDQi0FeEwccEPJeNySoS	Night Visions	Night Visions	{'53XhwfbYqKCa1cC15pYq2q': 'Imagine Dragons'}	81	14	album	https://i.scdn.co/image/cf52204e4853bab76ee053a7de88fdfc05cf2c64
4Wv5UAieM1LDEYVq5WmqDd	KOD	KOD	{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}	80	12	album	https://i.scdn.co/image/12d81cd3b4920c9aae5b3e1d244850fceb5a647f
77dNyQA0z8dV33M4so4eRY	The Essential Michael Jackson	The Essential Michael Jackson	{'3fMbdgg4jU18AjLCKBhRSm': 'Michael Jackson'}	70	38	compilation	https://i.scdn.co/image/528e0d05f445e9e16b46b0923c62ca950ace7e7b
5TjDN2hfsgNWVtP8Ew56Xx	Desperate Man	Desperate Man	{'2IvkS5MXK0vPGnwyJsrEyV': 'Eric Church'}	72	11	album	https://i.scdn.co/image/c7def47043ade3ac2384cdf7b2481f23533f83b9
0V59zTtkUXNwrrLkzlGXTK	My Kind Of Christmas	My Kind Of Christmas	{'02rd0anEWfMtF7iMku9uor': 'Reba McEntire'}	24	15	album	https://i.scdn.co/image/77eb7c17cafe55034adc0c119958609eeecd13b1
7mXg4fLJHmmnjAahH15Wsj	Power To The People - The Hits	Power To The People: The Hits	{'4x1nvY2FN8jxqAFA0DA02H': 'John Lennon'}	62	15	compilation	https://i.scdn.co/image/2b8d8b3d509bf68a05aad85b8bbbc714b1d15bf2
7GjG91tyHQNGEHzKJaqOi0	hopeless fountain kingdom (Deluxe)	hopeless fountain kingdom	{'26VFTg2z8YR0cCuwLzESi2': 'Halsey'}	82	16	album	https://i.scdn.co/image/c8af4aa7e5b7a022d9cb49471eb0b9e367ca23a8
7hwhuEQT4Fp5bzwLlYZtiz	Beautiful Trauma	Beautiful Trauma	{'1KCSPY1glIKqW2TotWuXOR': 'P!nk'}	77	13	album	https://i.scdn.co/image/8b5da3836c506525367980ed412451ec08feef68
1xn54DMo2qIqBuMqHtUsFd	x (Deluxe Edition)	x	{'6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}	87	16	album	https://i.scdn.co/image/b68b39fdc2409d0f526ad48775ddcd93ff496cda
6ee8lju8zGwQ6Pkr5tZSts	Until Death Call My Name	Until Death Call My Name	{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'}	58	13	album	https://i.scdn.co/image/878658fa74bfe57c6c9426166542817c97464276
0DB01cPUt66gHPLL1JcdQq	Everyday Is Christmas	Everyday Is Christmas	{'5WUlDfRSoLAfcVSX1WnrxN': 'Sia'}	57	10	album	https://i.scdn.co/image/82e885d1873e9bb7de519e1e89bbb1106b9aa394
2ODvWsOgouMbaA5xf0RkJe	Starboy	Starboy	{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}	86	18	album	https://i.scdn.co/image/cb325fa498e7d386caef89887302d4340c39484c
3fc97ZWLIMc1xawhxbKrh2	East Atlanta Love Letter	East Atlanta Love Letter	{'4IVAbR2w4JJNJDDRFP3E83': '6LACK'}	80	14	album	https://i.scdn.co/image/19b263b0ecfd34efd624df40e696f2aaed6d3705
1lXY618HWkwYKJWBRYR4MK	More Life	More Life	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	85	22	album	https://i.scdn.co/image/974010663ebd1e267ac11de88e07647eefbfa19d
3No96PtEFyRfX1oELmZTPu	Feliz Navidad	Feliz Navidad	{'7K78lVZ8XzkjfRSI7570FF': 'José Feliciano'}	42	15	album	https://i.scdn.co/image/434d60181ea4982d7453584a70741e210c35876c
4TOkZvtqNpg5UHyGxCn0mS	Expectations	Expectations	{'64M6ah0SkkRsnPGtGiRAbb': 'Bebe Rexha'}	81	14	album	https://i.scdn.co/image/170e1dee2677f32bdd400c4147eb527d84988d0e
4tCZ22E9RnUz09OaDJfaoO	4Respect 4Freedom 4Loyalty 4WhatImportant	4Respect 4Freedom 4Loyalty 4WhatImportant	{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'}	75	16	album	https://i.scdn.co/image/995199794607db8f336a02dc96e3ab5ef4af5af1
7viNUmZZ8ztn2UB4XB3jIL	2014 Forest Hills Drive	2014 Forest Hills Drive	{'6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}	84	13	album	https://i.scdn.co/image/9c5d0ed04c5d5ca1fb3027cdc860698c89da4942
0SukGZiXMtmsZoxstkBtNR	Aura	Aura	{'1i8SpTcr7yvPOmcqrbnVXY': 'Ozuna'}	86	20	album	https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be
6pZj4nvx6lV3ulIK3BSjvs	Moana (Original Motion Picture Soundtrack/Deluxe Edition)	Moana	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	81	59	compilation	https://i.scdn.co/image/e92546597695e27639cc50c875905b9e1f7c0922
48rypPDKdKiusMXKaYcEGV	McCartney II	McCartney II	{'4STHEaNw4mPZ2tzheohgXB': 'Paul McCartney'}	51	19	album	https://i.scdn.co/image/a59feeb9c675194eb86e2816c494f4082ccd53d4
748dZDqSZy6aPXKcI9H80u	good kid, m.A.A.d city (Deluxe)	good kid, m.A.A.d city	{'2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}	75	17	album	https://i.scdn.co/image/45ccb7b2140961400fdbf0c363af492ccbdec562
6lggWd5q9Rh66OkDE1eNDr	Northsbest (Extended)	Northsbest	{'5zctI4wO9XSKS8XwcnqEHk': 'Lil Mosey'}	84	12	album	https://i.scdn.co/image/1f30196e83c2f9ee7631e1e691d1d38afc4cd41d
3EwMFeUkcp36t9IVJ8d54q	Signed To The Streets 3	Signed To The Streets 3	{'3hcs9uc56yIGFCSy9leWe7': 'Lil Durk'}	72	20	album	https://i.scdn.co/image/ea2cde7e19cb5b23875c98c7be36bf9261317cc0
3I9Z1nDCL4E0cP62flcbI5	Appetite For Destruction	Appetite For Destruction	{'3qm84nBOXUEQ2vnTfUTTFC': "Guns N' Roses"}	83	12	album	https://i.scdn.co/image/2caa8d2fface94ee9d58f7005e54384a0fc9c17a
2uEf3r9i2bnxwJQsxQ0xQ7	Nevermind (Deluxe Edition)	Nevermind	{'6olE6TJLqED3rqDCT0FyPh': 'Nirvana'}	81	40	album	https://i.scdn.co/image/a20730b595039658c17c174b06a0a920e8f0a92a
7f6xPqyaolTiziKf5R5Z0c	Golden Hour	Golden Hour	{'70kkdajctXSbqSMJbQO424': 'Kacey Musgraves'}	80	13	album	https://i.scdn.co/image/016aaafcae87d6d424bcd5001798f265bc8fbcea
6twKQ0EsUJHVlAr6XBylrj	Death of a Bachelor	Death Of A Bachelor	{'20JZFwl6HVl6yg8a4H3ZqK': 'Panic! At The Disco'}	81	11	album	https://i.scdn.co/image/a1e4ed2942e4a9b4fce5d654cb28fc30ceb968ef
6MTPPsqX8KnmDWmnQmbxJ5	Brett Young	Brett Young	{'0fiWOxhsBsQQvFDtxUQWo0': 'Brett Young'}	74	12	album	https://i.scdn.co/image/d4f5f6621405857629a34ace25529e834466da87
0CuYNS755Ow710G2E7aLDE	Life of a Dark Rose	Life Of A Dark Rose	{'7d3WFRME3vBY2cgoP38RDo': 'Lil Skies'}	82	14	album	https://i.scdn.co/image/14cfe6670c2d0b871f098e604806f25b76ff6956
6mUdeDZCsExyJLMdAfDuwh	Back In Black	Back In Black	{'711MCceyCBcFnzjGY4Q7Un': 'AC/DC'}	83	10	album	https://i.scdn.co/image/52d83377fe9d7fc838deeb859499f3973adf903f
3RRcYI9ZM3nOiIo3bzaLeJ	Greatest Hits	Greatest Hits	{'485uL27bPomh29R4JmQehQ': 'Bob Seger'}	53	14	compilation	https://i.scdn.co/image/777c159823346dfa17df7aa8e8460a936bc1124f
2Kh43m04B1UkVcpcRa1Zug	Metallica	Metallica	{'2ye2Wgw4gimLv2eAKyk1NB': 'Metallica'}	82	12	album	https://i.scdn.co/image/102d15409b09320c20fe3bf4472b63b7ae1af8c4
1yGbNOtRIgdIiGHOEBaZWf	1989 (Deluxe)	1989	{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'}	80	19	album	https://i.scdn.co/image/8971a383560d1338f058e2c7fedea0f02a4e7047
42WVQWuf1teDysXiOupIZt	Birds In The Trap Sing McKnight	Birds In The Trap Sing McKnight	{'0Y5tJX1MQlPlqiwlOH1tJY': 'Travis Scott'}	84	14	album	https://i.scdn.co/image/6c41981dc659cc8a19a0371f42951d8dec48db7c
3zak0kNLcOY5vFcB3Ipskp	Heartbreak on a Full Moon	Heartbreak On A Full Moon	{'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown'}	74	45	album	https://i.scdn.co/image/3135401b9bf1eb3e70b50639078f991bf08b2765
01sfgrNbnnPUEyz6GZYlt9	Dua Lipa (Deluxe)	Dua Lipa	{'6M2wZ9GZgrQXHCFfjv46we': 'Dua Lipa'}	84	17	album	https://i.scdn.co/image/f8fdc7c3f03ab4c29b36aa0461ad19dc6a639253
2QRrrjJcbfHSx79HbXLpdl	Christmas Songs By Sinatra	Christmas Songs By Sinatra	{'1Mxqyy3pSjf8kZZL4QVxS0': 'Frank Sinatra'}	49	15	album	https://i.scdn.co/image/6cad0033aecb1e2cabd033100896a53598a96ccf
14hC5eBiPUxdPa90eCzwrR	Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack)	Mamma Mia! Here We Go Again	{'1yjracK9CNmMgZo5myCuqu': 'Cast Of “Mamma Mia! Here We Go Again”'}	78	18	album	https://i.scdn.co/image/575285695527d56c550b3b9b82c2b285e1b1cc89
1DILNh7maaYyKxe15V9xLq	Rock 'N' Roll Rarities	Rock 'N' Roll Rarities	{'293zczrfYafIItmnmM3coR': 'Chuck Berry'}	53	20	album	https://i.scdn.co/image/f955b7ba1aab792c35ee044bdf704b48f6672e77
24fkX2Gdqw4a6pR9BUYbE5	From A Room: Volume 2	From A Room: Volume 2	{'4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'}	71	9	album	https://i.scdn.co/image/a8eb761e050dea213388b949ea97d5959a1dcab2
7vEJAtP3KgKSpOHVgwm3Eh	1 (Remastered)	1	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	83	27	album	https://i.scdn.co/image/f8f5aca53b7b2dd79655b5e3ed25d93d45a4d657
3OZgEywV4krCZ814pTJWr7	Dangerous Woman	Dangerous Woman	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	86	15	album	https://i.scdn.co/image/7625508bdbd4f4c2a92ef996ce07948b7e2adcf7
0P3oVJBFOv3TDXlYRhGL7s	Beauty Behind The Madness	Beauty Behind The Madness	{'1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}	84	14	album	https://i.scdn.co/image/b9dfa7a7a3f69a3869f6fbb77041822f5a76226d
5nQhqsmAirtZqHID6tkcnh	Home For Christmas	Home For Christmas	{'6Ff53KvcvAj5U7Z1vojB5o': '*NSYNC'}	21	14	album	https://i.scdn.co/image/b5cf74549804c44f3febb6e0c2c7cde67361bf92
1azUkThwd2HfUDdeNeT147	21	21	{'4dpARuHxo51G3z768sgnrY': 'Adele'}	80	11	album	https://i.scdn.co/image/780c4df08e95202668106912b6d7bf8ed4659f76
4A2NkqIDg3izF2Kk8Xo6uB	Only Jesus	Only Jesus	{'6eJqAWJdd8JhAN1pQGie4r': 'Casting Crowns'}	65	12	album	https://i.scdn.co/image/16a2a6e82625ec46e6f6d1f6b5a5832f6f870ab4
5xQ0KM8XKMArNsfwlzdkrv	Pain 2	Pain 2	{'1C5vXvYnmVVTKw4GVCKGzM': 'Derez De’Shon'}	56	17	album	https://i.scdn.co/image/457dbb8b2ba4956c95432cdd1b7da3996868d7b0
2Lgsa7jbu86SK5zJVFCh3S	Their Greatest Hits 1971-1975 (2013 Remaster)	Their Greatest Hits 1971-1975	{'0ECwFtbIWEVNwjlrfc6xoL': 'Eagles'}	57	10	compilation	https://i.scdn.co/image/7238e147e3c1309307c49cbed9fd332e507d131c
4zbMionGv9W33xjQfoMyuo	Los Campeones del Pueblo "The Big Leagues"	Los Campeones del Pueblo / The Big Leagues	{'1wZtkThiXbVNtj6hee6dz9': 'Wisin & Yandel'}	82	14	album	https://i.scdn.co/image/24deaf45201e7b41768a0d93f001a53ad8a13bbb
6QaVfG1pHYl1z15ZxkvVDW	Sgt. Pepper's Lonely Hearts Club Band (Remastered)	Sgt. Pepper's Lonely Hearts Club Band	{'3WrFJ7ztbogyGnTHbHJFl2': 'The Beatles'}	72	13	album	https://i.scdn.co/image/e45b118ffbdafb48a77338a6ba1ebcd7ac863101
4CzT5ueFBRpbILw34HQYxi	All Eyez On Me	All Eyez On Me	{'1ZwdS5xdxEREPySFridCfh': '2Pac'}	81	27	album	https://i.scdn.co/image/d311ca24c89d533d205e366b6e8dc0327d465716
5XRCcUfwtLNQflDd9cfz4U	The Last Rocket	The Last Rocket	{'3EW0kQ1skZiK1NHg3Spt9J': 'Takeoff'}	73	12	album	https://i.scdn.co/image/7f3c54d67d73a921cbb1a668a5de0b0bbbd8b884
34GQP3dILpyCN018y2k61L	BALLADS 1	BALLADS 1	{'3MZsBdqDrRTJihTHQrO6Dq': 'Joji'}	87	12	album	https://i.scdn.co/image/e67136d00b23acc1b57414c419c47755a9a8280b
51wp3EOOp2mBIjhZjR7W0i	Project Baby 2	Project Baby Two	{'46SHBwWsqBkxI7EeeBEQG7': 'Kodak Black'}	76	19	album	https://i.scdn.co/image/2dae1242104c0585d03f2126bb1e5abbdadfab0f
3xybjP7r2VsWzwvDQipdM0	Freudian	Freudian	{'20wkVLutqVOYrc0kxFs7rA': 'Daniel Caesar'}	81	10	album	https://i.scdn.co/image/8488e30949e687f92b23f69d696faa42f1b50207
4UlGauD7ROb3YbVOFMgW5u	ANTI (Deluxe)	ANTI	{'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'}	81	16	album	https://i.scdn.co/image/e1bd4c89d2b558253f41094e65130c9fd2dcbd2c
3magaLME88Nwqz6ODcKJG9	Other People's Stuff	Other People's Stuff	{'3lPQ2Fk5JOwGWAF3ORFCqH': 'John Mellencamp'}	40	10	album	https://i.scdn.co/image/bc210a1195820a9e7ccb81234bfe029efd6348d4
0EVgPaKOC8o9JFVpKLMSoz	Everythangs Corrupt	Everythangs Corrupt	{'3Mcii5XWf6E0lrY3Uky4cA': 'Ice Cube'}	65	16	album	https://i.scdn.co/image/77eb7c17cafe5503ef36e943c98731cb09221f34
0J6Ujzcx1ladoPha3cFQCE	Forever 23	Forever 23	{'0E3pLs4jXz9tDQGY8m1A1d': 'Jaydayoungan'}	68	16	album	https://i.scdn.co/image/ac1d89afe0dc2151e2c001b5499023f9a3cfcaec
5eDLHSsctG7CccVeYSTLeh	Burn The Ships	Burn The Ships	{'3sDbKMebVH2VYcRSl7u1VC': 'for KING & COUNTRY'}	69	11	album	https://i.scdn.co/image/4d706058072a829f7b68e537c04a3af411c2c98c
2CEyisD97usC5nVY8yW16p	The Prophet Speaks	The Prophet Speaks	{'44NX2ffIYHr6D4n7RaZF7A': 'Van Morrison'}	43	14	album	https://i.scdn.co/image/ccd2345562b2f72b0a16a93e78afd41abb81617d
19CvkGjYpifkdwgVJSbog2	Live in Buenos Aires	Live In Buenos Aires	{'4gzpq5DPGxSnKTe4SA8HAU': 'Coldplay'}	72	24	album	https://i.scdn.co/image/77eb7c17cafe55033304604da273a56430199e70
50FL6Vavo5CtZ1S9QQSJeO	Dumplin' Original Motion Picture Soundtrack	Dumplin' (Soundtrack)	{'32vWCbZh0xZ4o9gkz4PsEU': 'Dolly Parton'}	61	23	album	https://i.scdn.co/image/cf138c4e2345cb4d729d92b7d2dba888c16cd7da
66at85wgO2pu5CccvqUF6i	Some Rap Songs	Some Rap Songs	{'3A5tHz1SfngyOZM2gItYKu': 'Earl Sweatshirt'}	68	15	album	https://i.scdn.co/image/83ac09828f27e5c5ce893acf3d14a3868ac0ca83
4hTM8jZ8DCCqglmZUDMSPz	Last Day Of Summer	Last Day Of Summer	{'57LYzLEk2LcFghVwuWbcuS': 'Summer Walker'}	79	13	album	https://i.scdn.co/image/513fadfec428cedaa4db99718185e5713f7f86f3
4s05NbwGgw5SO42AdsN5Oo	Odisea	Odisea	{'1i8SpTcr7yvPOmcqrbnVXY': 'Ozuna'}	83	16	album	https://i.scdn.co/image/be41af2ac36aeb3f8019d06971e486a932159726
3N7eWDCvfWv34xWNohdHjO	Back To You (From 13 Reasons Why – Season 2 Soundtrack)	13 Reasons Why, Season 2	{'0C8ZW7ezQVs4URX5aX7Kqx': 'Selena Gomez'}	76	1	single	https://i.scdn.co/image/f1bed2a50aea28b91592c2f26a1c84311a96d152
08jWgM4vSkTose4blKBWov	In The Lonely Hour	In The Lonely Hour	{'2wY79sveU1sp5g7SokKOiI': 'Sam Smith'}	85	10	album	https://i.scdn.co/image/49c34b3c9a2e7da5b1e847c21e8c0c883d78af77
03AdJ15pTDdmxry6qkKwlO	4275 (Bonus Version)	4275	{'4tMm1dU6Gn04VAZ9ClHcIZ': 'Jacquees'}	73	19	album	https://i.scdn.co/image/650fef74c58786abe83dd09b4f622e348faa3436
5IYvKd22yQkJRfoIStesbX	STAY DANGEROUS	Stay Dangerous	{'0A0FS04o6zMoto8OKPsDwY': 'YG'}	76	15	album	https://i.scdn.co/image/37aeea14e41e3dc022fce3c07ee99645df02d10d
1VAc77UvK5wj8ZSWCo3V2b	The Beautiful & Damned	The Beautiful & Damned	{'02kJSzxNuaWGqwubyUba0Z': 'G-Eazy'}	80	20	album	https://i.scdn.co/image/8db0e8c0838b50a3c88da6f4ce7dcdaec0384ce5
6BsJaQiuPWfXwytfZXQBLm	Glockoma	Glockoma	{'0RESbWvOMyua0yuyVrztJ5': 'Key Glock'}	68	14	album	https://i.scdn.co/image/dd4d1bb69befa0b2499faa29489ef7cb2740dd9f
1NkCbzb5GYIdcZwwbxb5PC	Wild Life	Wild Life	{'3sFhA6G1N0gG1pszb6kk1m': 'Wings'}	49	10	album	https://i.scdn.co/image/6cf8804d264ed87fa7e2a5d7525ae1efad05ce3a
0LzVdypBGpn6dGuHqVGwwt	The Pains Of Growing	The Pains Of Growing	{'2wUjUUtkb5lvLKcGKsKqsR': 'Alessia Cara'}	77	15	album	https://i.scdn.co/image/280bc827d7e0fcd163939ce3a1b00c69540545e2
5Pp9dmBGExH4FNLlaLsLde	11	11	{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz'}	63	10	album	https://i.scdn.co/image/0dc9826ceff38e97102c9cddb19f8b62178ba482
2XTPulCL6EUx1thyJPnlmj	WARM	Warm	{'2rDxtYUzTAYJJE3Bl3Z5IN': 'Jeff Tweedy'}	51	11	album	https://i.scdn.co/image/a4a0b4c0aafdca2244df8f02a633f147b08c6b65
3rqqwtJE89WoWvMyPTvbZc	Oxnard	Oxnard	{'3jK9MiCrA42lLAdMGUZpwa': 'Anderson .Paak'}	71	14	album	https://i.scdn.co/image/9cafc6cd0162e4926d84f21fffcbb56bc4d681ec
1MvF4ulZKH7SaDQs9rE5nc	What Is Love? (Deluxe Edition)	What Is Love?	{'6MDME20pz9RveH9rEXvrOM': 'Clean Bandit'}	81	16	album	https://i.scdn.co/image/5a1136e441d47aadb780e9c14338e9452946ad77
0DOSrX5RdPZhLBAuEmO6De	28	28	{'2iojnBLj0qIMiKPvVhLnsH': 'Trey Songz'}	60	10	album	https://i.scdn.co/image/77eb7c17cafe55037795a2d04898c39bc91ca6c0
64zK6tmksJw9gNZR0L4DVx	Caution	Caution	{'4iHNK0tOyZPYnBU7nGAgpQ': 'Mariah Carey'}	65	10	album	https://i.scdn.co/image/2c9fdeb6f97a5e961e7b71a95b6475e6fe9d408f
4Jk9oJP4aUo6X2XSwTgnBh	Cheers, It's Christmas (Deluxe Edition)	Cheers, It's Christmas	{'1UTPBmNbXNTittyMJrNkvw': 'Blake Shelton'}	36	17	album	https://i.scdn.co/image/0029d1884a709a79ad999a6b2dfeee0e546b6885
4qplno3lbet8WvuTGdDG3T	Nuthin' 2 Prove	Nuthin' 2 Prove	{'6icQOAFXDZKsumw3YXyusw': 'Lil Yachty'}	76	15	album	https://i.scdn.co/image/558a1b07dcd6684003d56b508aeb9537362840b2
5EM2ZGVQ4MZOA1iICy9vDc	Dancing Queen	Dancing Queen	{'72OaDtakiy6yFqkt4TsiFt': 'Cher'}	59	10	album	https://i.scdn.co/image/0d93cf45fef72a4e4c23e6261c1ebba7f6dd3e41
4KfdkUtpkLUhNew2iEnnJK	The Lost Christmas Eve	The Lost Christmas Eve	{'5OSQDUNmll299ldFIF1Dau': 'Trans-Siberian Orchestra'}	28	23	album	https://i.scdn.co/image/9935ff8763c318b1a1874be415c6fd9fc41afe68
5PLcDoTVZmaTyZBI4ES3xZ	WW III	WW III	{'6PjV05LlULv9XmFu7HeAia': 'Wheeler Walker Jr.'}	52	11	album	https://i.scdn.co/image/d3921da66a1b345b50e96150c2bed1aa7099ba1e
7r36rel1M4gyBavfcJP6Yz	The Essential Billy Joel	The Essential Billy Joel	{'6zFYqv1mOsgBRQbae3JJ9e': 'Billy Joel'}	73	36	compilation	https://i.scdn.co/image/0de042e1d60c20e9b64bbf091c8dfc979e561104
1ubczeMvCrPHbSEjgfu4a7	Day69: Graduation Day	DAY69	{'7gZfnEnfiaHzxARJ2LeXrf': '6ix9ine'}	78	12	album	https://i.scdn.co/image/c9884a9b77c517dafd0ac6f462914e15e9081ddf
6Vn8F3hERVHYYz5RfKmsAN	Phoenix (Deluxe)	Phoenix	{'5CCwRZC6euC8Odo6y9X8jr': 'Rita Ora'}	77	16	album	https://i.scdn.co/image/d0d380d93bf85a96cb30d1c7ea8fdbbac51de141
46yopePcsVZujPJQrdLz35	They Were There, A Hero's Documentary (Original Motion Picture Soundtrack)	They Were There: A Hero's Documentary (Soundtrack)	{'4sTFGCigAQIUiEy8wSSQNF': 'Granger Smith'}	47	11	album	https://i.scdn.co/image/cd07098d681ce388b2a6ee91273f54224e7f3cda
5OZgDtx180ZZPMpm36J2zC	Simulation Theory (Super Deluxe)	Simulation Theory	{'12Chz98pHFMPJEknJQMWvI': 'Muse'}	75	21	album	https://i.scdn.co/image/9a0ef2cbc0388e12b08a9f7915011440ee223835
1OUSVsNCpP37xXhcTy7UgZ	I Can Only Imagine - The Very Best of MercyMe (Deluxe)	I Can Only Imagine: The Very Best Of MercyMe	{'6APm8EjxOHSYM5B4i3vT3q': 'MercyMe'}	44	16	album	https://i.scdn.co/image/f7eaaf80ad7bbbe1e9dca370b7fe615db05c168b
6Dnh20jLs9inTg4AZP7rw8	Ain't No Goin' Bacc	Ain't No Goin' Bacc	{'7kwCkEJ384PWm0UQW3hxjS': 'Yella Beezy'}	63	20	album	https://i.scdn.co/image/9625f358476b9a8262282f0a40729cdc8f3b0dd3
547DJFUYOl2SBYJbo2jZX1	RESET	RESET	{'3tJoFztHeIJkJWMrx0td2f': 'Moneybagg Yo'}	64	15	album	https://i.scdn.co/image/21d36c65f6aed7e168c7ec7e078eb8446249560e
7Ho8gAx4haSxv1eFLQwvTj	LM5 (Deluxe)	LM5	{'3e7awlrlDSwF3iM0WBjGMp': 'Little Mix'}	79	18	album	https://i.scdn.co/image/def3ac1869737ab7bd86b2b6f8a88a0dc1afb46a
72g63eJx0aLyg2T0DCoTEC	Decided	Decided	{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'}	74	11	album	https://i.scdn.co/image/60bc1abd89e000476022eb98ceb4761d3f050c8d
7th3D4IFJFSGajVlS4DheM	The Elements	The Elements	{'5VX8hxrcfJWwaTLiqGUHG3': 'TobyMac'}	62	11	album	https://i.scdn.co/image/bb8f6e90022385d406ce0d26c5c178de60653180
1IpufqmucrxYUJQxf1AP0n	Evolution (Deluxe Edition)	Evolution	{'3TOqt5oJwL9BE2NG9MEwDa': 'Disturbed'}	61	14	album	https://i.scdn.co/image/7b5d558389f39c65a152f0885d584634df3c2dc0
5xtAAHr59ozJ2PQ67utEmi	Drip Season 3 (Deluxe)	Drip Season 3	{'2hlmm7s2ICUX0LVIhVFlZQ': 'Gunna'}	75	17	album	https://i.scdn.co/image/928fb92a33b23e76549eb7cd054fda7450adcff2
0m6B5ZF9TTOR0mkxVH3DWz	An American Treasure (Deluxe)	An American Treasure	{'2xLqrYZxa9GYSCVn0STgxV': 'Mudcrutch', '2UZMlIwnkgAEDBsw1Rejkn': 'Tom Petty'}	52	63	album	https://i.scdn.co/image/69c68f4fcb4c779f70e688d37d3e83356667fc16
3M683oGfLgaL300rp3xIT2	Still My Moment	Still My Moment	{'6AUl0ykLLpvTktob97x9hO': 'Tee Grizzley'}	64	15	album	https://i.scdn.co/image/e87d3f4f173a85215a43a19ac75a17a16058aa50
6zzs0HMzEPRotJaEJe8uwJ	Girl Code	Girl Code	{'37hAfseJWi0G3Scife12Il': 'City Girls'}	79	13	album	https://i.scdn.co/image/d0989f6f2103d2eaf568c54432e5f2f9b771f730
70406c1Pa2F3BQscpLiUME	Bridges (Deluxe)	Bridges	{'6cXMpsP9x0SH4kFfMyVezF': 'Josh Groban'}	61	14	album	https://i.scdn.co/image/35a5702d2343cf8b04d7bd298cc0c36d0a5718dc
2ZUFSbIkmFkGag000RWOpA	Nothing Was The Same (Deluxe)	Nothing Was The Same	{'3TVXtAsR1Inumwj472S9r4': 'Drake'}	74	16	album	https://i.scdn.co/image/ea3fb48018ec6d5b1ca43b6d37edfefc4862008f
7dAm8ShwJLFm9SaJ6Yc58O	Die Lit	Die Lit	{'699OTQXzgjhIYAHMy9RyPD': 'Playboi Carti'}	83	19	album	https://i.scdn.co/image/03d4fc7b3df5aa9dded70438699f250e4301bf62
0qmQNcXPAl8V4wPFWC3QDx	I Serve A Savior	I Serve A Savior	{'7vCtweS8UVAXTyau2j0rDT': 'Josh Turner'}	53	12	album	https://i.scdn.co/image/8b8c9190b5d39987546e47b4f40221324004fa43
6eZdwrhB97A3EYx9QppGfl	T R A P S O U L	T R A P S O U L	{'2EMAnMvWE2eb56ToJVfCWs': 'Bryson Tiller'}	81	14	album	https://i.scdn.co/image/1870e3c0e5abc4a58cfbfb8aeaf3b6a57b88eb87
